articulo,numero,topico,score
Artículo 32,7,Órganos autónomos constitucionales,0.1999201774597168
Artículo 32,7,Poder legislativo,0.12585584819316864
Artículo 32,7,Acciones constitucionales,0.11425739526748657
Artículo 32,7,Ministerio Público,0.056752827018499374
Artículo 32,7,Región autónoma,0.05092890188097954
Artículo 32,7,Participación y representación,0.045491576194763184
Artículo 32,7,Contraloría general de la república,0.040904443711042404
Artículo 32,7,Organización territorial,0.037301644682884216
Artículo 32,7,Provincia,0.020981524139642715
Artículo 32,7,Comuna autónoma,0.0195053368806839
Artículo 32,7,Territorios especiales,0.014226560480892658
Artículo 32,7,Principios y disposiciones generales,0.008791516534984112
Artículo 32,7,Tipos de democracia,0.004032360389828682
Artículo 32,7,Consejo de la Justicia,0.0035174142103642225
Artículo 32,7,Reforma Constitucional,0.003038145834580064
Artículo 32,7,Defensoría Penal Pública,0.002936840755864978
Artículo 32,7,Proceso de creación de leyes,0.002928393194451928
Artículo 32,7,Corte Constitucional,0.0026017280761152506
Artículo 32,7,Nacionalidad y ciudadanía,0.0013118974165990949
Artículo 32,7,Banco Central,0.001124796224758029
Artículo 32,7,Buen gobierno y función pública,0.0009255021577700973
Artículo 32,7,Cambio de Constitución,0.0008804766112007201
Artículo 32,7,Agencia Nacional de Protección de Datos,0.0007056316826492548
Artículo 32,7,Autonomía fiscal,0.0006408454501070082
Artículo 32,7,Sufragio y sistema electoral,0.0005477404920384288
Artículo 32,7,Derechos fundamentales,0.00047998965601436794
Artículo 32,7,Sistemas de justicia,0.00042362144449725747
Artículo 32,7,Sobre los derechos,0.00041102562681771815
Artículo 32,7,Autonomías territoriales indígenas,0.0002939312835223973
Artículo 32,7,Ruralidad,0.0002719031763263047
Artículo 32,7,Bienes comunes naturales,0.0002437043731333688
Artículo 32,7,Defensoría de la Naturaleza,0.00020821989164687693
Artículo 32,7,Defensoría del Pueblo y de la Niñez,0.00020524066349025816
Artículo 32,7,Derechos de la naturaleza,0.00018398846441414207
Artículo 32,7,Estatuto de las aguas,0.00018097834254149348
Artículo 32,7,Estatuto de los minerales,0.000144938487210311
Artículo 32,8,Participación y representación,0.45165959000587463
Artículo 32,8,Poder ejecutivo,0.250456303358078
Artículo 32,8,Órganos autónomos constitucionales,0.13027092814445496
Artículo 32,8,Acciones constitucionales,0.060415588319301605
Artículo 32,8,Ministerio Público,0.021068498492240906
Artículo 32,8,Principios y disposiciones generales,0.014777827076613903
Artículo 32,8,Poder legislativo,0.01197312492877245
Artículo 32,8,Contraloría general de la república,0.00812631193548441
Artículo 32,8,Tipos de democracia,0.0068623838014900684
Artículo 32,8,Comuna autónoma,0.005357476882636547
Artículo 32,8,Organización territorial,0.0051808771677315235
Artículo 32,8,Buen gobierno y función pública,0.0033934954553842545
Artículo 32,8,Región autónoma,0.0033493663650006056
Artículo 32,8,Nacionalidad y ciudadanía,0.0029145819135010242
Artículo 32,8,Defensoría Penal Pública,0.0024836210068315268
Artículo 32,8,Provincia,0.00229753740131855
Artículo 32,8,Reforma Constitucional,0.0022728918120265007
Artículo 32,8,Proceso de creación de leyes,0.0018642509821802378
Artículo 32,8,Consejo de la Justicia,0.0016488425899297
Artículo 32,8,Corte Constitucional,0.0014893136685714126
Artículo 32,8,Territorios especiales,0.0012816557427868247
Artículo 32,8,Sistemas de justicia,0.0012298652436584234
Artículo 32,8,Defensoría de la Naturaleza,0.001017094124108553
Artículo 32,8,Ruralidad,0.0008503466378897429
Artículo 32,8,Sobre los derechos,0.0008063151617534459
Artículo 32,8,Derechos fundamentales,0.0007818082231096923
Artículo 32,8,Cambio de Constitución,0.0007498701452277601
Artículo 32,8,Autonomía fiscal,0.0007160880486480892
Artículo 32,8,Autonomías territoriales indígenas,0.0006791311898268759
Artículo 32,8,Estatuto de los minerales,0.0005810747970826924
Artículo 32,8,Banco Central,0.0005752608412876725
Artículo 32,8,Bienes comunes naturales,0.0005495618679560721
Artículo 32,8,Derechos de la naturaleza,0.0005453477497212589
Artículo 32,8,Agencia Nacional de Protección de Datos,0.0005212121759541333
Artículo 32,8,Sufragio y sistema electoral,0.0005192681564949453
Artículo 32,8,Defensoría del Pueblo y de la Niñez,0.0004606019938364625
Artículo 32,8,Estatuto de las aguas,0.0002727740502450615
Artículo 32,9,Contraloría general de la república,0.31505417823791504
Artículo 32,9,Ministerio Público,0.13326559960842133
Artículo 32,9,Órganos autónomos constitucionales,0.10406456142663956
Artículo 32,9,Consejo de la Justicia,0.09640469402074814
Artículo 32,9,Acciones constitucionales,0.08619290590286255
Artículo 32,9,Poder ejecutivo,0.08352483063936234
Artículo 32,9,Defensoría Penal Pública,0.06374285370111465
Artículo 32,9,Corte Constitucional,0.035001616925001144
Artículo 32,9,Agencia Nacional de Protección de Datos,0.01611190475523472
Artículo 32,9,Principios y disposiciones generales,0.014322031289339066
Artículo 32,9,Banco Central,0.013671697117388248
Artículo 32,9,Poder legislativo,0.013127286918461323
Artículo 32,9,Participación y representación,0.004687517881393433
Artículo 32,9,Comuna autónoma,0.00442429119721055
Artículo 32,9,Región autónoma,0.0026550411712378263
Artículo 32,9,Proceso de creación de leyes,0.0015363538404926658
Artículo 32,9,Organización territorial,0.0015295683406293392
Artículo 32,9,Provincia,0.0014890116872265935
Artículo 32,9,Reforma Constitucional,0.0010954790050163865
Artículo 32,9,Autonomía fiscal,0.0010882739443331957
Artículo 32,9,Territorios especiales,0.0009523354819975793
Artículo 32,9,Sistemas de justicia,0.0007919316994957626
Artículo 32,9,Nacionalidad y ciudadanía,0.0007552536553703249
Artículo 32,9,Buen gobierno y función pública,0.0006191834690980613
Artículo 32,9,Tipos de democracia,0.0005118207191117108
Artículo 32,9,Sobre los derechos,0.00042927058530040085
Artículo 32,9,Defensoría de la Naturaleza,0.0004235158849041909
Artículo 32,9,Cambio de Constitución,0.00041718597640283406
Artículo 32,9,Defensoría del Pueblo y de la Niñez,0.0003435986873228103
Artículo 32,9,Derechos fundamentales,0.0003383435250725597
Artículo 32,9,Bienes comunes naturales,0.0003249157452955842
Artículo 32,9,Ruralidad,0.00021834172366652638
Artículo 32,9,Derechos de la naturaleza,0.0002097421674989164
Artículo 32,9,Autonomías territoriales indígenas,0.00020928280719090253
Artículo 32,9,Estatuto de los minerales,0.00019006471848115325
Artículo 32,9,Estatuto de las aguas,0.00015409693878609687
Artículo 32,9,Sufragio y sistema electoral,0.00012136175791965798
Artículo 32,10,Órganos autónomos constitucionales,0.26099905371665955
Artículo 32,10,Participación y representación,0.13143718242645264
Artículo 32,10,Acciones constitucionales,0.12766949832439423
Artículo 32,10,Poder legislativo,0.12216167151927948
Artículo 32,10,Poder ejecutivo,0.11916644871234894
Artículo 32,10,Principios y disposiciones generales,0.07958490401506424
Artículo 32,10,Buen gobierno y función pública,0.05081142485141754
Artículo 32,10,Proceso de creación de leyes,0.03146769478917122
Artículo 32,10,Comuna autónoma,0.014537079259753227
Artículo 32,10,Ministerio Público,0.0096883624792099
Artículo 32,10,Nacionalidad y ciudadanía,0.009517814964056015
Artículo 32,10,Tipos de democracia,0.0067612468264997005
Artículo 32,10,Autonomía fiscal,0.003608407685533166
Artículo 32,10,Defensoría Penal Pública,0.0034137764014303684
Artículo 32,10,Contraloría general de la república,0.003413408063352108
Artículo 32,10,Reforma Constitucional,0.003310415893793106
Artículo 32,10,Región autónoma,0.00318544777110219
Artículo 32,10,Territorios especiales,0.002560584805905819
Artículo 32,10,Organización territorial,0.0023087593726813793
Artículo 32,10,Corte Constitucional,0.002024994697421789
Artículo 32,10,Consejo de la Justicia,0.001788840047083795
Artículo 32,10,Sobre los derechos,0.001674098544754088
Artículo 32,10,Provincia,0.0013602308463305235
Artículo 32,10,Derechos fundamentales,0.0012969376984983683
Artículo 32,10,Sistemas de justicia,0.001029305043630302
Artículo 32,10,Cambio de Constitución,0.0007747898926027119
Artículo 32,10,Derechos de la naturaleza,0.0005731523269787431
Artículo 32,10,Banco Central,0.0005646666395477951
Artículo 32,10,Defensoría del Pueblo y de la Niñez,0.0005468965973705053
Artículo 32,10,Agencia Nacional de Protección de Datos,0.0004959956859238446
Artículo 32,10,Sufragio y sistema electoral,0.0004488115955609828
Artículo 32,10,Defensoría de la Naturaleza,0.0003851825895253569
Artículo 32,10,Bienes comunes naturales,0.00035806308733299375
Artículo 32,10,Autonomías territoriales indígenas,0.00034295039949938655
Artículo 32,10,Ruralidad,0.00025449853274039924
Artículo 32,10,Estatuto de los minerales,0.00025107013061642647
Artículo 32,10,Estatuto de las aguas,0.00022632699983660132
Artículo 32,11,Principios y disposiciones generales,0.22820866107940674
Artículo 32,11,Órganos autónomos constitucionales,0.14819777011871338
Artículo 32,11,Acciones constitucionales,0.14313676953315735
Artículo 32,11,Autonomía fiscal,0.07349152863025665
Artículo 32,11,Sobre los derechos,0.059938304126262665
Artículo 32,11,Poder legislativo,0.04923739284276962
Artículo 32,11,Contraloría general de la república,0.04369496554136276
Artículo 32,11,Defensoría Penal Pública,0.03483634814620018
Artículo 32,11,Comuna autónoma,0.024076107889413834
Artículo 32,11,Ministerio Público,0.022363882511854172
Artículo 32,11,Consejo de la Justicia,0.01900714449584484
Artículo 32,11,Poder ejecutivo,0.01825791969895363
Artículo 32,11,Región autónoma,0.017561884596943855
Artículo 32,11,Provincia,0.015471013262867928
Artículo 32,11,Derechos fundamentales,0.01355742197483778
Artículo 32,11,Corte Constitucional,0.011270653456449509
Artículo 32,11,Tipos de democracia,0.010015389882028103
Artículo 32,11,Participación y representación,0.00878014788031578
Artículo 32,11,Organización territorial,0.007214340381324291
Artículo 32,11,Nacionalidad y ciudadanía,0.006798765156418085
Artículo 32,11,Reforma Constitucional,0.0067299543879926205
Artículo 32,11,Banco Central,0.006110226269811392
Artículo 32,11,Territorios especiales,0.005985060706734657
Artículo 32,11,Agencia Nacional de Protección de Datos,0.004151937086135149
Artículo 32,11,Buen gobierno y función pública,0.00354708731174469
Artículo 32,11,Proceso de creación de leyes,0.0029664074536412954
Artículo 32,11,Defensoría del Pueblo y de la Niñez,0.0021547898650169373
Artículo 32,11,Bienes comunes naturales,0.0018937040586024523
Artículo 32,11,Ruralidad,0.001792596303857863
Artículo 32,11,Sistemas de justicia,0.0015845608431845903
Artículo 32,11,Estatuto de los minerales,0.0015228488482534885
Artículo 32,11,Derechos de la naturaleza,0.0014522540150210261
Artículo 32,11,Defensoría de la Naturaleza,0.0012948511866852641
Artículo 32,11,Autonomías territoriales indígenas,0.0012459612917155027
Artículo 32,11,Cambio de Constitución,0.0012065491173416376
Artículo 32,11,Sufragio y sistema electoral,0.0008984362939372659
Artículo 32,11,Estatuto de las aguas,0.0003464535402599722
Artículo 32,12,Órganos autónomos constitucionales,0.30842337012290955
Artículo 32,12,Corte Constitucional,0.20374129712581635
Artículo 32,12,Consejo de la Justicia,0.0963398888707161
Artículo 32,12,Acciones constitucionales,0.08772053569555283
Artículo 32,12,Poder legislativo,0.0865715742111206
Artículo 32,12,Ministerio Público,0.0847860798239708
Artículo 32,12,Poder ejecutivo,0.048587553203105927
Artículo 32,12,Principios y disposiciones generales,0.02147221565246582
Artículo 32,12,Proceso de creación de leyes,0.014911627396941185
Artículo 32,12,Sistemas de justicia,0.008414599113166332
Artículo 32,12,Participación y representación,0.007321201264858246
Artículo 32,12,Contraloría general de la república,0.006739309523254633
Artículo 32,12,Comuna autónoma,0.003272618167102337
Artículo 32,12,Defensoría Penal Pública,0.002612770302221179
Artículo 32,12,Reforma Constitucional,0.001989412121474743
Artículo 32,12,Región autónoma,0.0019111521542072296
Artículo 32,12,Provincia,0.0015343863051384687
Artículo 32,12,Nacionalidad y ciudadanía,0.0015117209404706955
Artículo 32,12,Tipos de democracia,0.0013882078928872943
Artículo 32,12,Organización territorial,0.0012556003639474511
Artículo 32,12,Sobre los derechos,0.0011665371712297201
Artículo 32,12,Buen gobierno y función pública,0.0010766144841909409
Artículo 32,12,Derechos fundamentales,0.0010470642009750009
Artículo 32,12,Cambio de Constitución,0.0008068872266449034
Artículo 32,12,Autonomía fiscal,0.0007252461509779096
Artículo 32,12,Territorios especiales,0.0006045763730071485
Artículo 32,12,Bienes comunes naturales,0.0004788377264048904
Artículo 32,12,Ruralidad,0.0004763889010064304
Artículo 32,12,Banco Central,0.0004504049720708281
Artículo 32,12,Defensoría de la Naturaleza,0.00039085341268219054
Artículo 32,12,Estatuto de los minerales,0.0003859155694954097
Artículo 32,12,Derechos de la naturaleza,0.0003719525702763349
Artículo 32,12,Defensoría del Pueblo y de la Niñez,0.0003712363541126251
Artículo 32,12,Agencia Nacional de Protección de Datos,0.0003317971422802657
Artículo 32,12,Autonomías territoriales indígenas,0.00032375319278799
Artículo 32,12,Estatuto de las aguas,0.0002664903877303004
Artículo 32,12,Sufragio y sistema electoral,0.00022032606648281217
Artículo 32,13,Poder ejecutivo,0.18389788269996643
Artículo 32,13,Ministerio Público,0.16923783719539642
Artículo 32,13,Buen gobierno y función pública,0.14930211007595062
Artículo 32,13,Corte Constitucional,0.12275119870901108
Artículo 32,13,Órganos autónomos constitucionales,0.10601358115673065
Artículo 32,13,Consejo de la Justicia,0.10487708449363708
Artículo 32,13,Defensoría Penal Pública,0.07123258709907532
Artículo 32,13,Acciones constitucionales,0.039261989295482635
Artículo 32,13,Contraloría general de la república,0.02155526727437973
Artículo 32,13,Poder legislativo,0.007968869060277939
Artículo 32,13,Principios y disposiciones generales,0.005034770350903273
Artículo 32,13,Participación y representación,0.00455353083088994
Artículo 32,13,Sistemas de justicia,0.002228101948276162
Artículo 32,13,Sobre los derechos,0.0019667146261781454
Artículo 32,13,Comuna autónoma,0.00132102204952389
Artículo 32,13,Territorios especiales,0.0012153437128290534
Artículo 32,13,Región autónoma,0.0010206447914242744
Artículo 32,13,Organización territorial,0.00073359499219805
Artículo 32,13,Provincia,0.0006232397863641381
Artículo 32,13,Tipos de democracia,0.0006125320796854794
Artículo 32,13,Derechos fundamentales,0.0004862289933953434
Artículo 32,13,Autonomía fiscal,0.0004694592789746821
Artículo 32,13,Cambio de Constitución,0.00045155378757044673
Artículo 32,13,Reforma Constitucional,0.00041707506170496345
Artículo 32,13,Proceso de creación de leyes,0.0003846405597869307
Artículo 32,13,Agencia Nacional de Protección de Datos,0.00029427747358568013
Artículo 32,13,Nacionalidad y ciudadanía,0.00028572496376000345
Artículo 32,13,Bienes comunes naturales,0.00026063891709782183
Artículo 32,13,Estatuto de los minerales,0.00025757652474567294
