articulo,topico,score
Artículo 40,Sufragio y sistema electoral,0.001740211620926857
Artículo 40,Nacionalidad y ciudadanía,0.001560745295137167
Artículo 40,Estatuto de las aguas,0.001414874684996903
Artículo 40,Autonomías territoriales indígenas,0.0011311003472656012
Artículo 41,Comuna autónoma,0.2698231041431427
Artículo 41,Órganos autónomos constitucionales,0.18948523700237274
Artículo 41,Principios y disposiciones generales,0.14091436564922333
Artículo 41,Sobre los derechos,0.10403109341859818
Artículo 41,Defensoría del Pueblo y de la Niñez,0.0809829831123352
Artículo 41,Acciones constitucionales,0.06022157520055771
Artículo 41,Derechos fundamentales,0.03939055651426315
Artículo 41,Región autónoma,0.033311497420072556
Artículo 41,Poder ejecutivo,0.015411144122481346
Artículo 41,Participación y representación,0.011458233930170536
Artículo 41,Ministerio Público,0.010047005489468575
Artículo 41,Tipos de democracia,0.0069485814310610294
Artículo 41,Provincia,0.006388444919139147
Artículo 41,Contraloría general de la república,0.004886806942522526
Artículo 41,Buen gobierno y función pública,0.004423719830811024
Artículo 41,Poder legislativo,0.002767445519566536
Artículo 41,Banco Central,0.002285087713971734
Artículo 41,Consejo de la Justicia,0.0019896174781024456
Artículo 41,Estatuto de los minerales,0.001777397352270782
Artículo 41,Defensoría Penal Pública,0.001682268106378615
Artículo 41,Agencia Nacional de Protección de Datos,0.0015456544933840632
Artículo 41,Corte Constitucional,0.0014898348599672318
Artículo 41,Organización territorial,0.0014259850140661001
Artículo 41,Derechos de la naturaleza,0.0012155247386544943
Artículo 41,Reforma Constitucional,0.0012142161140218377
Artículo 41,Cambio de Constitución,0.001201049191877246
Artículo 41,Territorios especiales,0.0007429366232827306
Artículo 41,Proceso de creación de leyes,0.00047171872574836016
Artículo 41,Defensoría de la Naturaleza,0.00039244184154085815
Artículo 41,Ruralidad,0.0003755918878596276
Artículo 41,Autonomía fiscal,0.0003149780968669802
Artículo 41,Sistemas de justicia,0.0002960402925964445
Artículo 41,Autonomías territoriales indígenas,0.0002824826806318015
Artículo 41,Nacionalidad y ciudadanía,0.0002764818200375885
Artículo 41,Bienes comunes naturales,0.00025866617215797305
Artículo 41,Sufragio y sistema electoral,0.0001582560216775164
Artículo 41,Estatuto de las aguas,0.00011193499085493386
Artículo 42,Participación y representación,0.1232587993144989
Artículo 42,Acciones constitucionales,0.1037035807967186
Artículo 42,Comuna autónoma,0.06550780683755875
Artículo 42,Defensoría Penal Pública,0.06148703023791313
Artículo 42,Órganos autónomos constitucionales,0.055282026529312134
Artículo 42,Principios y disposiciones generales,0.04888613149523735
Artículo 42,Organización territorial,0.047918498516082764
Artículo 42,Poder ejecutivo,0.0454677976667881
Artículo 42,Contraloría general de la república,0.03849777951836586
Artículo 42,Sobre los derechos,0.03773949295282364
Artículo 42,Tipos de democracia,0.03538244590163231
Artículo 42,Nacionalidad y ciudadanía,0.02925952523946762
Artículo 42,Corte Constitucional,0.027706848457455635
Artículo 42,Estatuto de los minerales,0.027014270424842834
Artículo 42,Ruralidad,0.026532094925642014
Artículo 42,Consejo de la Justicia,0.02644125372171402
Artículo 42,Territorios especiales,0.02455885522067547
Artículo 42,Región autónoma,0.018847638741135597
Artículo 42,Defensoría del Pueblo y de la Niñez,0.01841593161225319
Artículo 42,Poder legislativo,0.01536991260945797
Artículo 42,Buen gobierno y función pública,0.012885731644928455
Artículo 42,Bienes comunes naturales,0.011777432635426521
Artículo 42,Reforma Constitucional,0.011104305274784565
Artículo 42,Defensoría de la Naturaleza,0.010694405995309353
Artículo 42,Derechos fundamentales,0.009481570683419704
Artículo 42,Provincia,0.00946879293769598
Artículo 42,Sistemas de justicia,0.00945331621915102
Artículo 42,Proceso de creación de leyes,0.008602509275078773
Artículo 42,Banco Central,0.008580879308283329
Artículo 42,Cambio de Constitución,0.00764788594096899
Artículo 42,Ministerio Público,0.007309992332011461
Artículo 42,Derechos de la naturaleza,0.004481334704905748
Artículo 42,Agencia Nacional de Protección de Datos,0.00325852632522583
Artículo 42,Autonomías territoriales indígenas,0.003014372428879142
Artículo 42,Estatuto de las aguas,0.0017910916358232498
Artículo 42,Sufragio y sistema electoral,0.0016126098344102502
Artículo 42,Autonomía fiscal,0.00155765435192734
Artículo 43,Comuna autónoma,0.27570247650146484
Artículo 43,Derechos fundamentales,0.2383934110403061
Artículo 43,Sobre los derechos,0.15186655521392822
Artículo 43,Órganos autónomos constitucionales,0.10485967248678207
Artículo 43,Acciones constitucionales,0.0916607454419136
Artículo 43,Principios y disposiciones generales,0.036261823028326035
Artículo 43,Participación y representación,0.025889279320836067
Artículo 43,Poder ejecutivo,0.009523510001599789
Artículo 43,Ministerio Público,0.00744538614526391
Artículo 43,Región autónoma,0.005757942795753479
Artículo 43,Provincia,0.0048911538906395435
Artículo 43,Organización territorial,0.004799515008926392
Artículo 43,Buen gobierno y función pública,0.003385302610695362
Artículo 43,Defensoría del Pueblo y de la Niñez,0.0032870268914848566
Artículo 43,Contraloría general de la república,0.0032607349567115307
Artículo 43,Territorios especiales,0.0028377522248774767
Artículo 43,Corte Constitucional,0.002753281267359853
Artículo 43,Cambio de Constitución,0.0024177441373467445
Artículo 43,Tipos de democracia,0.0022141204681247473
Artículo 43,Reforma Constitucional,0.0019995945040136576
Artículo 43,Poder legislativo,0.0019321594154462218
Artículo 43,Ruralidad,0.0018694931641221046
Artículo 43,Consejo de la Justicia,0.0016708350740373135
Artículo 43,Banco Central,0.0016372858081012964
Artículo 43,Estatuto de los minerales,0.0015515923732891679
Artículo 43,Proceso de creación de leyes,0.0014788053231313825
Artículo 43,Nacionalidad y ciudadanía,0.0014015701599419117
Artículo 43,Defensoría Penal Pública,0.0012549972161650658
Artículo 43,Sistemas de justicia,0.0012425309978425503
Artículo 43,Derechos de la naturaleza,0.001168703311122954
Artículo 43,Bienes comunes naturales,0.0011179589200764894
Artículo 43,Defensoría de la Naturaleza,0.0010670884512364864
Artículo 43,Autonomía fiscal,0.0010511958971619606
Artículo 43,Agencia Nacional de Protección de Datos,0.000919229059945792
Artículo 43,Autonomías territoriales indígenas,0.0007684867014177144
Artículo 43,Estatuto de las aguas,0.0003473994438536465
Artículo 43,Sufragio y sistema electoral,0.00031369863427244127
Artículo 44,Participación y representación,0.05390667915344238
Artículo 44,Acciones constitucionales,0.03506585583090782
Artículo 44,Nacionalidad y ciudadanía,0.03453996032476425
Artículo 44,Principios y disposiciones generales,0.03441688418388367
Artículo 44,Derechos fundamentales,0.03257690370082855
Artículo 44,Sobre los derechos,0.03249109536409378
Artículo 44,Órganos autónomos constitucionales,0.030513981357216835
Artículo 44,Poder ejecutivo,0.02984132058918476
Artículo 44,Ministerio Público,0.0287303626537323
Artículo 44,Cambio de Constitución,0.028684260323643684
Artículo 44,Contraloría general de la república,0.0279499851167202
Artículo 44,Buen gobierno y función pública,0.0277777798473835
Artículo 44,Proceso de creación de leyes,0.027469446882605553
Artículo 44,Poder legislativo,0.027417857199907303
Artículo 44,Defensoría de la Naturaleza,0.027346627786755562
Artículo 44,Bienes comunes naturales,0.02726772055029869
Artículo 44,Reforma Constitucional,0.026960762217640877
Artículo 44,Corte Constitucional,0.026955120265483856
Artículo 44,Comuna autónoma,0.026857061311602592
Artículo 44,Agencia Nacional de Protección de Datos,0.026782818138599396
Artículo 44,Tipos de democracia,0.026421373710036278
Artículo 44,Consejo de la Justicia,0.026198670268058777
Artículo 44,Derechos de la naturaleza,0.0259387344121933
Artículo 44,Organización territorial,0.02593502216041088
Artículo 44,Provincia,0.025674959644675255
Artículo 44,Banco Central,0.025313442572951317
Artículo 44,Sistemas de justicia,0.023962847888469696
Artículo 44,Defensoría del Pueblo y de la Niñez,0.023951299488544464
Artículo 44,Territorios especiales,0.022796381264925003
Artículo 44,Estatuto de los minerales,0.022459035739302635
Artículo 44,Autonomía fiscal,0.02227809466421604
Artículo 44,Región autónoma,0.022153537720441818
Artículo 44,Autonomías territoriales indígenas,0.021748527884483337
Artículo 44,Defensoría Penal Pública,0.020784685388207436
Artículo 44,Ruralidad,0.020352235063910484
Artículo 44,Sufragio y sistema electoral,0.018626302480697632
Artículo 44,Estatuto de las aguas,0.011852314695715904
Artículo 45,Participación y representación,0.48400548100471497
Artículo 45,Principios y disposiciones generales,0.14005476236343384
Artículo 45,Sobre los derechos,0.13366883993148804
Artículo 45,Derechos fundamentales,0.07194460928440094
Artículo 45,Acciones constitucionales,0.030949706211686134
Artículo 45,Órganos autónomos constitucionales,0.02565588615834713
Artículo 45,Poder ejecutivo,0.017476124688982964
Artículo 45,Comuna autónoma,0.012388819828629494
Artículo 45,Organización territorial,0.009734870865941048
Artículo 45,Poder legislativo,0.009058191440999508
Artículo 45,Nacionalidad y ciudadanía,0.00708603672683239
Artículo 45,Autonomía fiscal,0.006718914024531841
Artículo 45,Proceso de creación de leyes,0.004387345165014267
Artículo 45,Provincia,0.004282007925212383
Artículo 45,Ministerio Público,0.0036623035557568073
Artículo 45,Tipos de democracia,0.003397604450583458
Artículo 45,Derechos de la naturaleza,0.0030873683281242847
Artículo 45,Buen gobierno y función pública,0.002940697828307748
Artículo 45,Región autónoma,0.0028860897291451693
Artículo 45,Sistemas de justicia,0.002533470978960395
Artículo 45,Defensoría Penal Pública,0.0023557136300951242
Artículo 45,Banco Central,0.00226766848936677
Artículo 45,Contraloría general de la república,0.002147100865840912
Artículo 45,Consejo de la Justicia,0.0019144559046253562
Artículo 45,Bienes comunes naturales,0.001883731922134757
Artículo 45,Defensoría de la Naturaleza,0.0018259957432746887
Artículo 45,Corte Constitucional,0.0017370402347296476
Artículo 45,Reforma Constitucional,0.0016028237296268344
Artículo 45,Cambio de Constitución,0.0014283877098932862
Artículo 45,Territorios especiales,0.0013763512251898646
Artículo 45,Defensoría del Pueblo y de la Niñez,0.001352038118056953
Artículo 45,Estatuto de los minerales,0.0012664080131798983
Artículo 45,Agencia Nacional de Protección de Datos,0.0008143512532114983
Artículo 45,Ruralidad,0.0006982518243603408
Artículo 45,Sufragio y sistema electoral,0.000578191364184022
Artículo 45,Autonomías territoriales indígenas,0.0005575755494646728
Artículo 45,Estatuto de las aguas,0.0002747014514170587
Artículo 46,Derechos fundamentales,0.2202868014574051
Artículo 46,Sobre los derechos,0.09971741586923599
Artículo 46,Órganos autónomos constitucionales,0.06550092995166779
Artículo 46,Comuna autónoma,0.040725622326135635
Artículo 46,Ruralidad,0.0323483869433403
Artículo 46,Participación y representación,0.02424132265150547
Artículo 46,Región autónoma,0.02315535955131054
Artículo 46,Principios y disposiciones generales,0.022614797577261925
Artículo 46,Buen gobierno y función pública,0.021531296893954277
Artículo 46,Poder ejecutivo,0.020485039800405502
Artículo 46,Acciones constitucionales,0.020021172240376472
Artículo 46,Defensoría Penal Pública,0.019542979076504707
Artículo 46,Tipos de democracia,0.018725981935858727
Artículo 46,Organización territorial,0.018549099564552307
Artículo 46,Ministerio Público,0.017901908606290817
Artículo 46,Sistemas de justicia,0.01770990900695324
Artículo 46,Nacionalidad y ciudadanía,0.017473027110099792
Artículo 46,Consejo de la Justicia,0.017464036121964455
Artículo 46,Provincia,0.017242413014173508
Artículo 46,Agencia Nacional de Protección de Datos,0.017238112166523933
Artículo 46,Corte Constitucional,0.017007378861308098
Artículo 46,Contraloría general de la república,0.016952618956565857
Artículo 46,Poder legislativo,0.016827281564474106
Artículo 46,Proceso de creación de leyes,0.016680382192134857
Artículo 46,Autonomías territoriales indígenas,0.016283081844449043
Artículo 46,Banco Central,0.016198042780160904
Artículo 46,Territorios especiales,0.01582316681742668
Artículo 46,Autonomía fiscal,0.015743929892778397
Artículo 46,Reforma Constitucional,0.01570660062134266
Artículo 46,Sufragio y sistema electoral,0.015553136356174946
Artículo 46,Estatuto de los minerales,0.015545586124062538
Artículo 46,Defensoría del Pueblo y de la Niñez,0.015496083535254002
Artículo 46,Cambio de Constitución,0.015292039141058922
Artículo 46,Bienes comunes naturales,0.013612722046673298
Artículo 46,Derechos de la naturaleza,0.009611466899514198
Artículo 46,Estatuto de las aguas,0.009249416179955006
Artículo 46,Defensoría de la Naturaleza,0.005941540002822876
Artículo 47,Órganos autónomos constitucionales,0.03689581900835037
Artículo 47,Sobre los derechos,0.036861177533864975
Artículo 47,Derechos fundamentales,0.0358329638838768
Artículo 47,Poder ejecutivo,0.03435393050312996
Artículo 47,Acciones constitucionales,0.03412539139389992
Artículo 47,Participación y representación,0.033604320138692856
Artículo 47,Comuna autónoma,0.032861851155757904
Artículo 47,Ministerio Público,0.0326569564640522
Artículo 47,Región autónoma,0.03084533102810383
Artículo 47,Principios y disposiciones generales,0.029948433861136436
Artículo 47,Corte Constitucional,0.029119422659277916
Artículo 47,Poder legislativo,0.028810851275920868
Artículo 47,Organización territorial,0.028442492708563805
Artículo 47,Buen gobierno y función pública,0.0278983972966671
Artículo 47,Territorios especiales,0.027891848236322403
Artículo 47,Consejo de la Justicia,0.02735467068850994
